#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19DF1
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 100 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Resistor: 1000 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.59649 V
#Offset: -0.000293363 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.52037 V
#Offset: 0.000204438 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm)
2133771.386185194,-29.50006416348044,537.9579659715822,468.2144832037863
2160457.995319201,-29.76433947150681,535.6397866471693,464.9752928438276
2187478.368000551,-30.02538161609456,533.4140177416476,461.8318954989877
2214836.678536474,-30.28200338259579,530.9386874194686,458.4942167924211
2242537.15344135,-30.54209633183208,528.4871043005436,455.1627051109247
2270584.072089637,-30.79798168068079,526.0432552345317,451.8595484614423
2298981.767376988,-31.04832116222163,523.6156104048217,448.5985798841484
2327734.626389632,-31.2874437819671,521.0320691073695,445.2597616845733
2356847.091082118,-31.56773926434049,518.489516805564,441.7643882681309
2386323.658963543,-31.81283402997141,516.0326845513372,438.5114864900195
2416168.883792358,-32.08114449140382,513.4812779912216,435.0710200002662
2446387.376279871,-32.32866433611551,510.7150747078428,431.5513770497135
2476983.804802549,-32.57312377434354,508.111106054249,428.1877849593067
2507962.896123203,-32.84344492875034,505.596544884848,424.7797724804889
2539329.436121233,-33.09405675859443,502.9392320751978,421.350095604006
2571088.27053198,-33.36147579033381,499.9658322074771,417.5803642643789
2603244.305695327,-33.5993765262973,497.4205682626105,414.3151522264125
2635802.509313674,-33.85884402283261,494.8184109581753,410.9034942963589
2668767.911219378,-34.09470500457128,491.9529192328532,407.392186002976
2702145.604151807,-34.36225081328076,489.0755727939303,403.7248164005146
2735940.744544093,-34.61325657753343,486.2543310272247,400.1897281875624
2770158.553319748,-34.85230100425196,483.4390566964492,396.7235806008962
2804804.316699225,-35.11047762953714,480.5379636623474,393.1014636998634
2839883.387016568,-35.345877932385,477.6567513971745,389.6124919446701
2875401.183546291,-35.60288426100707,474.7990094885606,386.0455219679775
2911363.193340577,-35.84443061845649,472.039805265493,382.6401693424097
2947774.972076965,-36.09239675158179,468.972000503556,378.9612965887987
2984642.144916633,-36.33542033838804,466.0171657861408,375.4057875929702
3021970.407373406,-36.57516760899244,463.0893516712135,371.8958551800588
3059765.526193651,-36.80814404204212,459.9040801057361,368.2204621206358
3098033.340247162,-37.05783671405895,456.9829969165469,364.6850472153273
3136779.761429192,-37.28532538149499,453.8887631585167,361.1269087657135
3176010.775573768,-37.519234594212,450.7972751763549,357.5493765059301
3215732.443378425,-37.7505153680006,447.7726890779816,354.0467308460089
3255950.901340507,-37.98010441710456,444.6753783419438,350.5040235293858
3296672.362705182,-38.18016921449683,441.6814084482098,347.1928956166079
3337903.118425307,-38.41684529286953,438.4640353065454,343.5413081232745
3379649.538133303,-38.62527360638782,435.4555275852715,340.1975400145714
3421918.071125178,-38.84664141888315,432.4199648580091,336.780613036875
3464715.247356872,-39.0376596267705,429.3116873922697,333.4601904349694
3508047.67845304,-39.27803159791689,426.1108071765255,329.8451337980817
3551922.058728476,-39.49208974157284,423.1326350994185,326.5366984004884
3596345.166222297,-39.69734265519627,419.9982388179934,323.1589004522618
3641323.863745058,-39.88610772103776,416.7843765315553,319.8072624589568
3686865.099938982,-40.09614692376824,413.6633616353988,316.4378758590399
3732975.910351424,-40.28191512235448,410.5378744685764,313.1880320006222
3779663.418521788,-40.49386799191682,407.402288131134,309.8194455670694
3826934.837082015,-40.69404919825663,404.0655960651244,306.3633672128272
3874797.468870843,-40.85050441959061,400.9723687316034,303.3030347889098
3923258.708062013,-41.05641538616513,397.7314258703896,299.914646169366
3972326.041306565,-41.23902574786258,394.6737325361543,296.7812605982914
4022007.048889437,-41.41310440510429,391.4871586086238,293.5996304127486
4072309.405900525,-41.59974629196623,388.5386221726276,290.5495820044289
4123240.883420382,-41.76529026174344,385.2350437586555,287.3389787255437
4174809.349720756,-41.93493151782112,382.0356507673084,284.1979444306782
4227022.771480141,-42.09947086462539,378.91580299043,281.1487176254759
4279889.215014521,-42.26485098366842,375.6714202258341,278.0133151854845
4333416.847523523,-42.43549062387167,372.4723528307237,274.8985704499302
4387613.938352137,-42.59485992870308,369.4134409837722,271.9465887724452
4442488.860268237,-42.73194977999388,366.1427411564222,268.9451415035059
4498050.090756061,-42.90059967429277,362.878544808683,265.8215157346569
4554306.21332587,-43.05382518220375,359.5857346672104,262.7538600255266
4611265.91884001,-43.18056364736684,356.5611945133025,260.0047094495535
4668938.006855519,-43.27874826826999,353.276285561008,257.1947048428274
4727331.386983565,-43.40206574442796,350.2165455774358,254.4497955431709
4786455.080265861,-43.52929592729927,347.130432310359,251.6773090718588
4846318.2205683,-43.67013601603072,343.9689163485565,248.8020569026863
4906930.055992031,-43.77211752568977,340.9764436005712,246.2180560337128
4968299.950302161,-43.8822276399727,337.7919853525736,243.4690323943672
5030437.384374355,-43.97599365028834,334.6343302262555,240.8131680882186
5093351.957659501,-44.07251384098881,331.5758910162572,238.224034941814
5157053.3896667,-44.18095226618739,328.5594532499032,235.623894327608
5221551.521464825,-44.27607906344594,325.5908672320725,233.1179358370302
5286856.317202822,-44.36135011796352,322.5405767535917,230.5986072895558
5352977.865649061,-44.43665668260906,319.4265232058505,228.0784922364666
5419926.381749918,-44.51608943828806,316.3510358151904,225.575243727384
5487712.208207849,-44.58655815145232,313.4533909157719,223.2386070304991
5556345.817079222,-44.66013290042127,310.3406160827835,220.7417834090554
5625837.8113921,-44.71503965090503,307.3048051605079,218.3753470552181
5696198.926784292,-44.77778643499789,304.4248927019585,216.0941438921573
5767440.033161865,-44.83074560115707,301.4771533651455,213.8053418887356
5839572.136378406,-44.87399545080014,298.5020356949173,211.5364929611323
5912606.379935293,-44.88920438485953,295.608886718322,209.4308630051827
5986554.046703222,-44.95656311897157,292.6774461880053,207.1110428301385
6061426.560665271,-45.00026021762469,289.6382844046987,204.804264837289
6137235.488681762,-45.00376642426087,286.9842635313305,202.9151785869172
6213992.542277188,-45.03003869091281,284.1118694301176,200.7920765738996
6291709.579449506,-45.0312243281201,281.0434126135603,198.6193732560998
6370398.606502041,-45.05832443356653,278.157191005766,196.486516090796
6450071.779898314,-45.05835962716426,275.3064037522861,194.4726384406304
6530741.40814006,-45.02879802538326,272.5510864563993,192.6258307498249
6612419.953668731,-45.00671648532376,269.7392971393411,190.7121260405067
6695120.0347908,-44.97918970215031,267.0291788267443,188.886710967968
6778854.427627114,-44.9620527121831,264.1968584768428,186.9390780034242
6863636.068086657,-44.93311542954713,261.5898815551143,185.1877812005929
6949478.053864978,-44.89614122414521,258.9011754519252,183.4023241661683
7036393.646467621,-44.85112399846319,256.2618599674137,181.6747242008022
7124396.273258864,-44.79282673447435,253.4561391041844,179.8674173287454
7213499.529536071,-44.73321598077552,250.8953565666652,178.2339479346308
7303717.180630001,-44.6723536031128,248.211946619308,176.5131442720084
7395063.164031378,-44.61328053020262,245.5675819959922,174.8105432827612
7487551.591544045,-44.52051960672767,243.0991581544892,173.3295498912121
7581196.75146508,-44.43370742584111,240.4222924628211,171.6761681962728
7676013.110792149,-44.36650552341664,237.8556859686368,170.038646919647
7772015.317458461,-44.25261384998512,235.4203529539278,168.6245619364014
7869218.202595719,-44.17125502678776,232.8496189436565,167.0137831747296
7967636.782825314,-44.03841870520063,230.4790154018931,165.6853365397965
8067286.26257822,-43.91196045794598,227.9251851398527,164.1987504230341
8168182.036443884,-43.7834933962486,225.3871253445078,162.7203990488033
8270339.691548492,-43.67812394162269,223.159964682531,161.396177303192
8373775.009962993,-43.52939199760608,220.702258481221,160.0138071375489
8478503.971141215,-43.39135577180674,218.3778393354569,158.6904422349257
8584542.754388509,-43.21295266106898,215.9540861640045,157.390330163398
8691907.741361229,-43.0709072957088,213.5885264025003,156.0283673074508
8800615.5185975,-42.91841577334605,211.3001746144095,154.7402031164313
8910682.880079636,-42.73657525025146,209.0073958692849,153.5120732416485
9022126.829828585,-42.55839526353673,206.6230524077016,152.1961434691593
9134964.584530847,-42.37065828192161,204.4055088711613,151.0149045226625
9249213.576198228,-42.17653988436268,202.1500376850951,149.8092638886251
9364891.454860868,-41.95456751944852,199.9273504124594,148.6810076007293
9482016.091293957,-41.73218828192963,197.7637117721098,147.5840065778359
9600605.57977853,-41.53642369020884,195.7260385002864,146.507659696855
9720678.240896819,-41.29537151620877,193.4683684880881,145.3561607830503
9842252.624362536,-41.05532733277546,191.3828937189335,144.3171912531854
9965347.511886589,-40.81303127781545,189.1939787969387,143.190786094039
10089981.92007861,-40.5572626966916,187.1586367405951,142.1949932072327
10216175.10338478,-40.25789886964632,185.0292849332015,141.2038752072552
10343946.55706241,-39.99365911797661,183.0297932670027,140.2219753589166
10473316.02019167,-39.72340284747599,180.9751609420319,139.1949786370085
10604303.47872512,-39.39298995330353,179.0015937683483,138.3344411313265
10736929.16857518,-39.10189814709124,176.9285844876815,137.3010955475326
10871213.57874038,-38.7606126833322,175.0438504911364,136.4936863763656
11007177.45447068,-38.44929250009859,173.1106341481443,135.5731136905344
11144841.80047228,-38.11667821131545,171.2497136103308,134.7316327932742
11284227.88415263,-37.79032504631534,169.3360840295295,133.8192791633996
11425357.23890596,-37.43237024770742,167.5923630145402,133.0802933150611
11568251.66743992,-37.07557680039024,165.6552066370393,132.1665128954139
11712933.24514385,-36.69500363060894,163.8423345702628,131.3733314594852
11859424.32349911,-36.3141410487297,162.065359672758,130.5893730173401
12007747.53353211,-35.90209646517543,160.378782286369,129.9100508030602
12157925.78931053,-35.49264905506242,158.5147172828954,129.0611000098251
12309982.29148327,-35.10876683059016,156.8429578570359,128.3072208563563
12463940.53086461,-34.67523371303761,155.1739231033502,127.6134883844219
12619824.29206329,-34.25882345905534,153.493239159941,126.8626331230016
12777657.65715693,-33.80941962309875,151.904135674581,126.216083175202
12937465.00941238,-33.33405679119456,150.2542426395621,125.5345457898281
13099271.03705264,-32.87922043169529,148.5652301375648,124.7675766724844
13263100.73707089,-32.3818261325076,147.0985488616373,124.2244073655592
13428979.41909219,-31.88068869409462,145.5491130475816,123.5929925732569
13596932.70928352,-31.4109653228938,144.0212204641606,122.9150647519789
13766986.5543127,-30.93325829835371,142.515661646677,122.2451841613794
13939167.2253568,-30.38059266311265,141.0433614130872,121.6759956901275
14113501.32216073,-29.87425610768809,139.587999749144,121.0396356482054
14290015.77714653,-29.30868760893551,138.1614608896208,120.4761111886567
14468737.85957415,-28.74257468648639,136.6828238406971,119.8420077288368
14649695.17975417,-28.15777531203212,135.2949193622048,119.2829636791322
14832915.69331321,-27.59421057769902,133.898200063423,118.6673317874263
15018427.70551279,-26.95584204538866,132.591987957188,118.1866840101401
15206259.87562212,-26.33157650695708,131.3445672519073,117.7165322892842
15396441.22134556,-25.76250617848966,130.0166771497704,117.093460167286
15589001.1233055,-25.09302582297071,128.7985009368614,116.6425533965659
15783969.32958134,-24.48893665868422,127.602217246148,116.1232912063916
15981375.96030515,-23.81636874678679,126.2986003519851,115.5435599663605
16181251.51231484,-23.15622490326684,125.1572726475188,115.0741084283716
16383626.86386561,-22.47773952443935,124.0375062915573,114.6141465274382
16588533.27940016,-21.76992980923154,122.8860222388463,114.1218650724005
16796002.41437871,-21.05259186997434,121.8012782323946,113.6711752900061
17006066.32016934,-20.33103870135938,120.7505468201892,113.2278906817199
17218757.44899956,-19.59313537110536,119.6248262653365,112.6982661038039
17434108.65896973,-18.86928724452946,118.6239419050617,112.2489554628146
17652153.21912925,-18.14854582388709,117.6119468554042,111.761006442774
17872924.8146162,-17.34925620477977,116.6404986501061,111.3339156743622
18096457.55186125,-16.53277353248523,115.614508051191,110.8346712634482
18322785.96385672,-15.71554855784665,114.777135857604,110.4865687790784
18551945.01549144,-14.91703521643754,113.7658926762287,109.9319349630721
18783970.10895243,-14.08183372278558,113.0014998314902,109.6057152009074
19018897.08919405,-13.24412147596399,112.1123401729222,109.1304623864332
19256762.24947564,-12.38771149986425,111.2728893666772,108.6822685828175
19497602.33696833,-11.55709284795453,110.5395896120879,108.2984609311445
19741454.55843205,-10.68144841029969,109.7756441966783,107.8735463888127
19988356.58596345,-9.792760709816141,109.0523632376456,107.4634044915489
20238346.56281586,-8.881480856273091,108.3642795221023,107.0649722679975
20491463.10929182,-8.003078018878787,107.6452079463996,106.5968072087463
20747745.32870955,-7.095417294102707,107.0413679566499,106.2216259754009
21007232.81344383,-6.13122686209386,106.3829736000759,105.7744503646006
21269965.65104258,-5.206198751848341,105.7651530100625,105.3288281123453
21535984.43041984,-4.256332582536095,105.218084448056,104.9278917307237
21805330.24812629,-3.31249652363855,104.6646670098247,104.4897972445585
22078044.71469809,-2.369217624955589,104.1422592572176,104.0532367624722
22354169.96108526,-1.378414577559682,103.6869223798501,103.656917804033
22633748.6451603,-0.3670082792765677,103.2745601027723,103.2724414083102
22916823.95830835,0.6190446902827771,102.7972800604643,102.791280131008
23203439.63209972,1.651483724490215,102.3410208885805,102.2985107018982
23493639.94504581,2.622390225237591,101.9438952098144,101.8371361397408
23787469.72943965,3.683947763100323,101.6072313998001,101.3972761875038
24084974.37828185,4.687879597285662,101.2883161537946,100.9494761337184
24386199.85229333,5.707337637285324,100.9998795821797,100.4992072539604
24691192.68701561,6.769026320576145,100.7569798513852,100.0546403589813
25000000,6.148333383091702,105.2420793581388,104.636721493058
